1108939,2846462,24.179541359066
1108939,7724054,22.750559852029838
1108939,7577156,22.711557885238104
1108939,6669588,22.570575009911895
1108939,1835131,22.023107551412668
1108939,6707713,21.748140766323417
1108939,6273537,21.23063446082947
1108939,7889053,21.07908765308236
1108939,4374720,21.012196570361695
1108939,119359,20.87301847863185
1108939,5553585,20.6946693335423
1108939,6327128,20.614883876112167
1108939,4104109,20.580539398792713
1108939,7651010,20.29539488061639
1108939,2405827,20.294397544559615
1108939,2044726,20.22139840901577
1108939,4036414,20.21429257859549
1108939,1448805,20.084636047381316
1108939,8027461,19.972624674541137
1108939,160716,19.756427956744943
1108939,7491705,19.526146002353087
1108939,3445023,19.51597643547017
1108939,7000936,19.505716638643815
1108939,3259017,19.466561731496622
1108939,3923907,19.36848128222567
1108939,5291621,19.36523526836056
1108939,7575369,19.13445196997436
1108939,5970931,19.098340491210784
1108939,7880690,19.0139499312846
1108939,4568144,18.939075880671915
1108939,3466273,18.939075880671915
1108939,1053672,18.800140843031194
1108939,5163856,18.755852738740607
1108939,7152561,18.7235500149547
1108939,6707716,18.709500173445335
1108939,3130232,18.644164441682772
1108939,5203394,18.43438498825878
1108939,1957452,18.407547701920944
1108939,7274049,18.365364057734606
1108939,1546131,18.347080421623282
1108939,6388082,18.24459900395151
1108939,6238857,18.20971889748794
1108939,1546127,18.201229237038714
1108939,8181777,18.18232786789661
1108939,7423808,18.171076256853613
1108939,7698352,18.11830900671288
1108939,2764268,18.101693575450703
1108939,5794106,18.007532819536618
1108939,1884355,17.971861539824545
1108939,6529622,17.959735013035523
1108939,4799672,17.954941111680494
1108939,4631244,17.952755972743056
1108939,4326783,17.952755972743056
1108939,2068541,17.936592321490892
1108939,2194177,17.887559204813552
1108939,2453260,17.81943016879631
1108939,1742847,17.7855490997283
1108939,3750344,17.771452857054207
1108939,8841203,17.73902749458273
1108939,6559817,17.71363724298
1108939,8476367,17.70159049388743
1108939,6551140,17.68812776027771
1108939,4404545,17.68198405645517
1108939,6164673,17.662798584624092
